step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_completed_vehicles,system_n_vehicles,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,rewards,cumulative_rewards
0.0,0,0.0,,0.0,0,0,0,0.0,1.0,0,0.0,0,0
5.0,0,0.0,0.0,5.551039597306712,0,12,0,0.0,0.40693492790934077,0,0.0,0,0
10.0,0,0.0,0.0,11.654257475601892,0,14,0,0.0,0.8621801962567458,0,0.0,0,0
15.0,0,0.0,0.0,8.152329407498591,0,18,0,0.0,0.5668652182630801,0,0.0,0,0
20.0,6,14.0,0.5833333333333334,5.647269286918527,0,24,6,14.0,0.3062344614341142,6,14.0,-6,-6
25.0,12,42.0,1.5555555555555556,6.273935632758276,1,27,12,42.0,0.3911667262201173,12,42.0,-12,-18
30.0,11,86.0,3.0714285714285716,5.378937598938348,2,28,11,86.0,0.30081437487031143,11,86.0,-11,-29
35.0,12,91.0,3.25,4.894334870629976,4,28,12,116.0,0.2934636402271203,12,116.0,-12,-41
40.0,21,166.0,4.368421052631579,3.6184618723062805,6,38,21,166.0,0.18148921018545153,21,166.0,-21,-62
45.0,16,133.0,3.325,5.70795088257991,6,40,16,205.0,0.3407996773702677,16,205.0,-16,-78
50.0,10,141.0,3.4390243902439024,5.281392402220835,9,41,10,189.0,0.29212438198327667,10,189.0,-10,-88
55.0,22,215.0,4.673913043478261,4.022389855408413,10,46,22,263.0,0.1732720097454169,22,263.0,-22,-110
60.0,26,333.0,7.744186046511628,4.004864291134765,13,43,26,381.0,0.17572055148220367,26,381.0,-26,-136
65.0,32,479.0,10.41304347826087,2.932886185220957,16,46,32,527.0,0.13998538950698552,32,527.0,-32,-168
70.0,30,543.0,12.340909090909092,1.8860858005073076,20,44,30,623.0,0.12495845233384123,30,623.0,-30,-198
75.0,34,702.0,13.5,2.484167621565298,20,52,34,750.0,0.08785722594106256,34,750.0,-34,-232
80.0,32,729.0,12.568965517241379,4.028364886375729,20,58,32,845.0,0.2064858881587406,32,845.0,-32,-264
85.0,30,699.0,12.482142857142858,4.075593130906322,24,56,30,867.0,0.1961492787185289,30,867.0,-30,-294
90.0,28,780.0,13.448275862068966,4.2399792735766715,26,58,28,904.0,0.16338688373773963,28,904.0,-28,-322
95.0,32,917.0,16.087719298245613,3.5884151949651892,30,57,32,999.0,0.12499664062342335,32,999.0,-32,-354
100.0,43,1102.0,19.0,1.931947191382048,36,58,43,1184.0,0.08558971899262095,43,1184.0,-43,-397
105.0,41,895.0,15.431034482758621,1.8178708836423003,38,58,41,1247.0,0.09230981497957995,41,1247.0,-41,-438
110.0,37,604.0,9.4375,2.5431198273311555,40,64,37,1166.0,0.10603814230013321,37,1166.0,-37,-475
115.0,33,464.0,6.628571428571429,4.269197144884175,40,70,33,986.0,0.17321440519468248,33,986.0,-33,-508
120.0,26,368.0,5.661538461538462,4.280949324943461,45,65,26,1074.0,0.22702351402930845,26,1074.0,-26,-534
125.0,30,484.0,7.682539682539683,3.0961440288914535,51,63,30,1158.0,0.14002608226951782,30,1158.0,-30,-564
130.0,40,669.0,9.838235294117647,2.4555541656803497,52,68,40,1343.0,0.07746928481428758,40,1343.0,-40,-604
135.0,41,806.0,12.029850746268657,1.669343523651929,57,67,41,1435.0,0.06854085489812965,41,1435.0,-41,-645
140.0,41,914.0,13.441176470588236,2.067330519111724,60,68,41,1426.0,0.0821346102288514,41,1426.0,-41,-686
145.0,50,1067.0,14.039473684210526,2.955212646320893,60,76,50,1391.0,0.07713766201230551,50,1391.0,-50,-736
150.0,36,1214.0,16.186666666666667,4.345272098526744,65,75,36,1421.0,0.18078841337066828,36,1421.0,-36,-772
155.0,38,1401.0,19.458333333333332,5.106644936230587,70,72,38,1546.0,0.2484502622293604,38,1546.0,-38,-810
160.0,44,1599.0,22.52112676056338,4.029250806260969,77,71,44,1699.0,0.16112770431490214,44,1699.0,-44,-854
165.0,46,1818.0,25.97142857142857,2.7854650794157143,82,70,46,1909.0,0.09561936427385417,46,1909.0,-46,-900
170.0,52,2068.0,30.865671641791046,2.194670080485355,87,67,52,2158.0,0.07209644977816264,52,2158.0,-52,-952
175.0,50,2288.0,34.666666666666664,1.8065435992353356,90,66,50,2394.0,0.06579942646205508,50,2394.0,-50,-1002
180.0,48,2515.0,40.564516129032256,2.3157173419504082,94,62,48,2609.0,0.09099918068943535,48,2609.0,-48,-1050
185.0,48,2755.0,38.263888888888886,3.2558914809481,94,72,48,2837.0,0.09644386867001971,48,2837.0,-48,-1098
190.0,43,2429.0,36.25373134328358,3.505550093886748,99,67,43,2846.0,0.17550055550471264,43,2846.0,-43,-1141
195.0,37,1814.0,27.907692307692308,3.1210074848618783,103,65,37,2630.0,0.13661699283116796,37,2630.0,-37,-1178
200.0,33,1301.0,19.71212121212121,2.89050702275521,106,66,33,2709.0,0.11838041767757007,33,2709.0,-33,-1211
