step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_completed_vehicles,system_n_vehicles,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,rewards,cumulative_rewards
0.0,0,0.0,,0.0,0,0,0,0.0,1.0,0,0.0,0.0,0.0
5.0,0,0.0,0.0,6.489889675308951,0,12,0,0.0,0.46561677567270526,0,0.0,0.46561677567270526,0.46561677567270526
10.0,0,0.0,0.0,11.880085944233448,0,14,0,0.0,0.847906813601481,0,0.0,0.847906813601481,1.3135235892741863
15.0,0,0.0,0.0,8.092351939965342,0,18,0,0.0,0.533426101470297,0,0.0,0.533426101470297,1.8469496907444833
20.0,6,11.0,0.4583333333333333,5.594751792650844,0,24,6,11.0,0.3218561599346931,6,11.0,0.3218561599346931,2.1688058506791763
25.0,14,56.0,2.074074074074074,5.4361141888639555,1,27,14,56.0,0.3335849331746372,14,56.0,0.3335849331746372,2.5023907838538135
30.0,15,114.0,4.071428571428571,3.725167814595639,2,28,15,114.0,0.24055979413967993,15,114.0,0.24055979413967993,2.7429505779934935
35.0,16,169.0,6.035714285714286,3.8500520771474447,4,28,16,169.0,0.28011513642419145,16,169.0,0.28011513642419145,3.023065714417685
40.0,25,259.0,6.475,2.660730432209861,4,40,25,259.0,0.154704675167746,25,259.0,0.154704675167746,3.177770389585431
45.0,24,375.0,8.928571428571429,4.444056508891419,4,42,24,375.0,0.29155316457261204,24,375.0,0.29155316457261204,3.4693235541580427
50.0,28,507.0,11.522727272727273,2.363793138746832,6,44,28,507.0,0.17721272013215883,28,507.0,0.17721272013215883,3.6465362742902014
55.0,38,670.0,13.4,2.218542474806044,6,50,38,670.0,0.10248394983370979,38,670.0,0.10248394983370979,3.7490202241239112
60.0,36,848.0,16.96,2.0485172419831144,6,50,36,848.0,0.08414081151597314,36,848.0,0.08414081151597314,3.8331610356398844
65.0,36,791.0,14.381818181818181,2.264931151123987,7,55,36,951.0,0.10751941631871752,36,951.0,0.10751941631871752,3.940680451958602
70.0,28,702.0,13.0,3.1314656642769165,10,54,28,881.0,0.10766273346778696,28,881.0,0.10766273346778696,4.048343185426389
