step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_completed_vehicles,system_n_vehicles,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,rewards,cumulative_rewards
0.0,0,0.0,,0.0,0,0,0,0.0,1.0,0,0.0,0.0,0.0
5.0,0,0.0,0.0,6.049481561787737,0,12,0,0.0,0.41765483613070103,0,0.0,0.41765483613070103,0.41765483613070103
10.0,0,0.0,0.0,12.260548659304096,0,14,0,0.0,0.8506052377016795,0,0.0,0.8506052377016795,1.2682600738323806
15.0,0,0.0,0.0,7.945533004007007,0,18,0,0.0,0.5191589907514198,0,0.0,0.5191589907514198,1.7874190645838004
20.0,6,18.0,0.75,4.926004566673295,0,24,6,18.0,0.27624938894866813,6,18.0,0.27624938894866813,2.0636684535324683
25.0,10,42.0,1.5,6.731159659134489,0,28,10,48.0,0.4110814898554745,10,48.0,0.4110814898554745,2.474749943387943
30.0,7,74.0,2.740740740740741,6.234015707401846,3,27,7,74.0,0.3300440540980663,7,74.0,0.3300440540980663,2.8047939974860094
35.0,7,53.0,1.8928571428571428,5.933508635929224,4,28,7,89.0,0.3130658863732612,7,89.0,0.3130658863732612,3.117859883859271
40.0,12,84.0,2.3333333333333335,5.409212480765343,8,36,12,84.0,0.2605621013502752,12,84.0,0.2605621013502752,3.378421985209546
45.0,12,138.0,3.72972972972973,6.529532747449202,9,37,12,138.0,0.3717224362057612,12,138.0,0.3717224362057612,3.750144421415307
50.0,16,213.0,5.756756756756757,4.6731311227523,13,37,16,213.0,0.2788041960213687,16,213.0,0.2788041960213687,4.028948617436676
55.0,21,195.0,4.875,2.658079296698187,16,40,21,237.0,0.15969871761843676,21,237.0,0.15969871761843676,4.188647335055112
60.0,23,305.0,7.625,4.500441446584172,16,40,23,305.0,0.19562083051015758,23,305.0,0.19562083051015758,4.3842681655652695
65.0,21,254.0,5.644444444444445,3.7695474628399843,17,45,21,359.0,0.15865703779870455,21,359.0,0.15865703779870455,4.542925203363974
70.0,15,233.0,5.4186046511627906,4.5932478474778495,21,43,15,344.0,0.22232742058877533,15,344.0,0.22232742058877533,4.765252623952749
75.0,19,316.0,6.448979591836735,4.680202606284486,23,49,19,335.0,0.1966326205556063,19,335.0,0.1966326205556063,4.961885244508355
80.0,21,403.0,7.60377358490566,5.314780795468526,25,53,21,422.0,0.29387194228075963,21,422.0,0.29387194228075963,5.255757186789115
85.0,30,524.0,10.27450980392157,3.765136035482028,31,51,30,543.0,0.2016743329542081,30,543.0,0.2016743329542081,5.457431519743323
90.0,30,429.0,8.755102040816327,2.290560753364577,35,49,30,603.0,0.1182916376745499,30,603.0,0.1182916376745499,5.5757231574178725
95.0,25,316.0,6.196078431372549,3.2948361267873203,37,51,25,585.0,0.15371129537714576,25,585.0,0.15371129537714576,5.729434452795018
100.0,25,394.0,6.912280701754386,4.858417257029617,37,57,25,525.0,0.18671761564074663,25,525.0,0.18671761564074663,5.916152068435764
105.0,25,513.0,9.327272727272728,5.555740636738125,41,55,25,562.0,0.23080773871143662,25,562.0,0.23080773871143662,6.1469598071472005
110.0,24,419.0,7.350877192982456,3.979271999848671,47,57,24,571.0,0.165475496109963,24,571.0,0.165475496109963,6.312435303257163
115.0,32,529.0,9.446428571428571,3.7847588379473054,54,56,32,587.0,0.18968778215359441,32,587.0,0.18968778215359441,6.502123085410758
120.0,31,605.0,11.0,4.329289576642094,55,55,31,667.0,0.2144955491767976,31,667.0,0.2144955491767976,6.716618634587555
125.0,37,773.0,13.803571428571429,2.7114826915123493,60,56,37,812.0,0.08344889528394535,37,812.0,0.08344889528394535,6.800067529871501
130.0,40,964.0,16.620689655172413,2.7191765725541375,62,58,40,1003.0,0.10437936230611769,40,1003.0,0.10437936230611769,6.904446892177618
135.0,42,1169.0,20.875,2.0631477320699116,66,56,42,1208.0,0.05247041886176003,42,1208.0,0.05247041886176003,6.956917311039378
140.0,47,1395.0,23.25,2.1638753020871477,68,60,47,1434.0,0.09364426987206118,47,1434.0,0.09364426987206118,7.050561580911439
145.0,52,1247.0,19.484375,0.5165041201223728,72,64,52,1520.0,0.023049823682522994,52,1520.0,0.023049823682522994,7.073611404593962
150.0,41,961.0,14.132352941176471,2.821375788669466,72,68,41,1479.0,0.14135151672247206,41,1479.0,0.14135151672247206,7.214962921316435
155.0,34,796.0,11.371428571428572,3.430844858964625,72,70,34,1520.0,0.15896805429182417,34,1520.0,0.15896805429182417,7.373930975608259
160.0,38,817.0,11.347222222222221,2.5298254713644774,76,72,38,1697.0,0.09769511315164119,38,1697.0,0.09769511315164119,7.4716260887598995
165.0,44,997.0,14.04225352112676,1.738153855456561,79,71,44,1895.0,0.06694381149749405,44,1895.0,0.06694381149749405,7.538569900257394
170.0,54,1247.0,17.56338028169014,0.7287071974787267,84,71,54,2145.0,0.05061447454790302,54,2145.0,0.05061447454790302,7.5891843748052965
175.0,62,1533.0,20.17105263157895,0.6133498298633291,84,76,62,2431.0,0.041820814396235195,62,2431.0,0.041820814396235195,7.631005189201532
180.0,65,1457.0,19.17105263157895,0.4998919127942998,84,76,65,2602.0,0.011383502164881149,65,2602.0,0.011383502164881149,7.6423886913664125
185.0,61,1178.0,13.386363636363637,1.8299496521656708,84,88,61,2652.0,0.06643178229685476,61,2652.0,0.06643178229685476,7.708820473663267
190.0,57,1110.0,12.758620689655173,2.420969028915284,85,87,57,2881.0,0.10410494582037838,57,2881.0,0.10410494582037838,7.812925419483645
195.0,56,1208.0,14.731707317073171,1.6671181398733308,90,82,56,3164.0,0.06861779404603092,56,3164.0,0.06861779404603092,7.881543213529676
200.0,54,1372.0,16.73170731707317,1.3042944608483273,92,82,54,3292.0,0.05093482444433292,54,3292.0,0.05093482444433292,7.932478037974009
