step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_completed_vehicles,system_n_vehicles,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,rewards,cumulative_rewards
0.0,0,0.0,,0.0,0,0,0,0.0,1.0,0,0.0,0.0,0.0
5.0,0,0.0,0.0,5.757083117007279,0,12,0,0.0,0.43283875205478467,0,0.0,0.0,0.0
10.0,0,0.0,0.0,11.41543960188689,0,14,0,0.0,0.8409151034512916,0,0.0,0.0,0.0
15.0,0,0.0,0.0,8.65826503441577,0,18,0,0.0,0.5997858192975764,0,0.0,0.0,0.0
20.0,8,20.0,0.8333333333333334,5.0308923914158745,0,24,8,20.0,0.30588165051917177,8,20.0,-0.2,-0.2
25.0,15,73.0,2.8076923076923075,4.743544800522303,1,26,15,73.0,0.32179521122006227,15,73.0,-0.53,-0.73
30.0,17,140.0,5.0,3.0558533657087392,2,28,17,140.0,0.22751834210490585,17,140.0,-0.6699999999999999,-1.4
35.0,20,234.0,7.8,3.4583831979341815,2,30,20,234.0,0.2094314785788634,20,234.0,-0.94,-2.34
40.0,27,339.0,8.071428571428571,2.621782449224747,2,42,27,339.0,0.1592712171750721,27,339.0,-1.0500000000000003,-3.39
45.0,27,465.0,10.568181818181818,3.8725539353606933,2,44,27,465.0,0.25236493905913493,27,465.0,-1.2600000000000002,-4.65
50.0,30,608.0,13.217391304347826,2.6229358722932403,3,46,30,608.0,0.15705911519267032,30,608.0,-1.4299999999999997,-6.08
55.0,40,776.0,14.923076923076923,1.551543135890772,4,52,40,776.0,0.07565909637151462,40,776.0,-1.6799999999999997,-7.76
60.0,42,975.0,19.11764705882353,1.5213939177594005,5,51,42,975.0,0.094333067593143,42,975.0,-1.9900000000000002,-9.75
65.0,46,1192.0,20.912280701754387,1.338379327381464,5,57,46,1192.0,0.08250734602028965,46,1192.0,-2.17,-11.92
70.0,48,1430.0,24.655172413793103,1.2300535836872144,6,58,48,1430.0,0.05694700457893097,48,1430.0,-2.380000000000001,-14.3
75.0,54,1688.0,25.575757575757574,0.9123637961964547,6,66,54,1688.0,0.03990826683545468,54,1688.0,-2.5799999999999983,-16.88
80.0,57,1966.0,27.690140845070424,1.6565105404165996,7,71,57,1966.0,0.113541107926404,57,1966.0,-2.780000000000001,-19.66
85.0,66,2258.0,30.513513513513512,1.0884509776587683,8,74,66,2258.0,0.08482671502234122,66,2258.0,-2.919999999999998,-22.58
90.0,68,2580.0,33.94736842105263,0.8328803688207579,8,76,68,2580.0,0.03651491634905926,68,2580.0,-3.2200000000000024,-25.8
95.0,72,2929.0,36.6125,0.6764183990993737,8,80,72,2929.0,0.02520981664855696,72,2929.0,-3.4899999999999984,-29.29
100.0,78,3303.0,38.858823529411765,0.735264269084426,9,85,78,3303.0,0.042080260586013475,78,3303.0,-3.740000000000002,-33.03
105.0,80,3687.0,42.872093023255815,0.4392494047502221,10,86,80,3687.0,0.009887397943081591,80,3687.0,-3.8399999999999963,-36.87
110.0,84,4102.0,43.638297872340424,0.3944904126096878,10,94,84,4102.0,0.00807702126565242,84,4102.0,-4.150000000000006,-41.02
115.0,88,4538.0,47.270833333333336,0.8172770125332346,10,96,88,4538.0,0.04277744708246048,88,4538.0,-4.359999999999999,-45.38
120.0,88,4978.0,52.95744680851064,0.672650982490274,12,94,88,4978.0,0.048098723268767955,88,4978.0,-4.399999999999999,-49.78
125.0,90,5422.0,57.680851063829785,0.2875404314669701,12,94,90,5422.0,0.000640744868900198,90,5422.0,-4.439999999999998,-54.22
130.0,92,5882.0,61.270833333333336,0.3679652627846995,12,96,92,5882.0,0.006774775655653467,92,5882.0,-4.600000000000001,-58.82
135.0,92,6342.0,67.46808510638297,0.27675564691152266,14,94,92,6342.0,0.018475626347730992,92,6342.0,-4.600000000000001,-63.42
140.0,92,6802.0,72.36170212765957,0.2992676731847163,14,94,92,6802.0,0.019915052746664864,92,6802.0,-4.599999999999994,-68.02
145.0,96,7262.0,74.10204081632654,0.3011196084324514,14,98,96,7262.0,0.0,96,7262.0,-4.6000000000000085,-72.62
150.0,92,7722.0,77.22,0.719918808803817,14,100,92,7722.0,0.03166444760477267,92,7722.0,-4.599999999999994,-77.22
155.0,92,8182.0,83.48979591836735,0.5935840244897721,16,98,92,8182.0,0.042299217579793436,92,8182.0,-4.599999999999994,-81.82
160.0,96,8650.0,88.26530612244898,0.2552209206460249,16,98,96,8650.0,4.769385343499276e-05,96,8650.0,-4.680000000000007,-86.5
